ts,env,dry_run,action,account_id,client_order_id,symbol,side,qty,order_type,limit_price,http_status,response
2026-07-30T17:49:09.401480+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,02fbe3a96fd0492a885c704f5292d412,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T17:50:12.072697+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,fc3a08c929ba4fe09b5d43a5a4c76632,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T17:51:09.313169+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,1871412fa4424a878bd4d9fc8fe866e9,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T17:52:09.685502+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,d521c3482bee41e1b5ce1ac30d50dc42,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T17:53:09.816331+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,dd747f111bd54ce2a5e4db4cfb65e177,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T17:54:11.224084+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,20026c4919b342278a5bb2e4bb1f5b07,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T17:55:09.134503+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,e5682d417f7f4981afad8d912c62bc1f,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T17:56:10.278297+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,a816f9b49af743c6a81d289caa920fa8,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T17:57:12.076094+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,33c670b507e44977b6805f0cf4b53423,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T17:58:10.895959+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,95f16633cdcd44febff788107c20b6ab,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T17:59:08.939152+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,1c0a2a622d4349c9b3d3ecc47cfd4936,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:00:11.902969+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,48cee1ace9ac4c5ba5674ae2b6dcb915,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:01:09.597322+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,3f34f75cf1c74c20bb3c93d0a87812e6,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:02:09.801325+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,27fc0b0705044b168a6efc2281679772,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:03:09.678260+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,7a980b3d5a684e39bc0456a226407b8a,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:04:10.001649+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,18947a4064124842a892c9b6747d80ef,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:05:12.718276+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,a74fdc3f5f514dd78a37f1eb249f71cc,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:06:10.220121+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,bc9c9025e7b94d74aa603bd5d0b15957,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:07:09.628208+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,063ae980ec6a41e08ce35b93ed309530,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:08:10.360552+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,f75ea0177dfa47be89ab831f7272d14f,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:09:09.884204+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,219febaa26ac4e98b20038f9d59d6f53,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:10:09.550805+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,ff26bb39e86e4f4983f31dfe58aa12fd,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:11:09.582134+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,dcac555d8d5449d8b89d33e06cc81672,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:12:09.649740+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,d24bf77a6e3649ecbe7779ac11159f82,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:13:09.377010+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,34260de6e4084a13bb8f53f063c0b85b,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:14:09.577920+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,ed54b257fae545aebea1fd24be590500,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:15:10.535178+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,8ae2aebec9ff4a7a86da236683007543,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:16:11.120477+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,6bf48bb5a70149059f295b17c840c8ea,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:17:09.756932+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,08ee9ad79f2740bca6f61f147e1689f5,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:18:09.208074+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,00f7fa417e744c1a98fc0c5ecd177a11,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:19:09.645154+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,b74183c4f47d4997aa7c77a76d3b11e1,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:20:10.433526+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,7641e85b59924a2a9cbbcfed93b30346,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:21:10.994955+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,72a4e7a687a14131b71ebd4f560bbfd3,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:22:10.058207+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,5ff4fdc0a8c44d1cb7e0f5344e6396b0,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:23:08.856550+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,50bd0b6d53fc46869724c874d0eb3b36,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:24:09.098703+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,d5870cff7f76409d8b6c771889bd0463,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:25:10.477696+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,dfc43353803d44d08600573201bd9364,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:26:09.735352+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,22435df30eda490988680f52e5d2f7cc,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:27:09.783024+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,27a938408e9940c3b855f66f34659639,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:28:10.068399+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,aad3066eaff54f3392dc11a5c2d09c08,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:29:09.927141+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,6ea2f516a3fc463e997593eaec0b9b23,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:30:13.698331+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,94383d40b92f4cbe92bf954a400a32f2,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:31:13.233105+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,63177aa1d9bd4abe8fb049795a2e87bf,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:32:12.315934+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,08dc8415687845079a7ba52887c17b95,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:33:10.954162+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,4db1a9634e214e259841748b648599fb,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:34:10.890281+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,18c87cbdb48e4958a582293723159093,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:35:12.431652+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,92bec02e28c4455384e5dd8c0ea740a8,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:36:11.476993+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,a949de9bdcdf4c87a0a818c19c0e422a,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:37:11.649542+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,fe8d5c5eb91d4100b22c9696bbe93db7,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:38:11.140063+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,5d101e96a8e84026a87b404b4cd1e537,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:39:10.538371+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,4890a65447e94234a880e5e915a2f2b7,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:40:11.663404+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,81ba85af126e432aad85e4d00563d53a,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:41:10.156466+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,39566f08f68d41238998ebd424fb7dbb,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:42:10.353284+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,d4468d435f0f4f93b92726b3badef272,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:43:10.562252+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,590bbb8201b946709494ac3e90050939,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:44:10.480449+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,38905b5aedb44f379f5fd811fdfc78ad,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:45:12.725065+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,2a457e1cc8d44855859803d572b0409b,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:46:12.213974+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,4541f777496743e5a98be739bd4e1509,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:47:12.276164+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,1f3adf5bc3b14ac9a7dfce9663d9cef0,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:48:11.310667+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,bd755a2f4dbb4ba5a7d522c315bd94be,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:49:11.406112+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,e9b1ac70570347f1b6ebee0e9c0ea466,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:50:12.373542+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,2fb01d7d839846a299f61c9154150144,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:51:10.759397+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,1eceb4f73312410aa9b1ff1b80e4c61f,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:52:11.261315+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,4bd12cb413144f3688baaa8b2ae77071,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:53:10.295239+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,3da6287d4c7548b88ea4d7ec19c1a928,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:54:10.377365+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,3784c0d8b1b747139961ac6654785070,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:55:12.041902+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,0d5d50f34bbd4113800daabf8750bb7a,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:56:10.858489+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,fbdd3b3d08734f1e82c1f54bf52ea6a1,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:57:11.459642+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,dd67a613008f4ce7bdbb4246dcc5d5c7,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:58:10.662396+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,c0025533683e4a61be5f2eb0deda090a,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T18:59:10.472064+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,f45b63972bce40fd9fcd23400182a604,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:00:15.751155+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,cc61abb70b164f479e2066e3434c3559,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:01:15.800864+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,cf1f668b8a824dd0a93b3a121463d438,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:02:14.828359+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,14f501316d794c268941ac23bbc98b15,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:03:13.953623+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,3a723944639e4e3d875386eab8908b86,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:04:11.514406+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,86b77dcece614d66805bd8b100db7637,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:05:13.922970+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,52a5c1dc35414e70a00b51aad4a968d0,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:06:12.691913+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,39d664a8f6d144f2bd4a692ad43271bb,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:07:13.658415+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,8bac61d8396447ad801b97d3e361bc76,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:08:13.356866+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,8ceb1b4e535f464b8eb1fc78e7318b56,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:09:11.618633+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,7822a3d6828c48f3985c431b7fca1442,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:10:14.279884+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,035624411f6446f4847a2f4465e96d74,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:11:12.695207+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,fb01eab1f2d04145ae9dcbd8a28e32a6,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:12:12.050423+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,f19e2754279641c595798e1b377cb79a,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:13:11.811859+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,97ea2c6b116643bbb7c7285efca9d617,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:14:10.873489+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,e3954034ff9b4932b00b0c86de0fb2c8,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:15:14.263347+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,25446907567e463f8939c2d9884a4a9e,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:16:14.311395+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,27c3fd21a6224398b3edb9a480c492b3,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:17:15.075085+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,9a9135a5f9ff455285a670a5f27fd28d,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:18:14.283963+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,1159b928178e467da454d46862ff71e2,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:19:11.498863+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,ff528c36a3ac4cfbafcf5a96f3f5435f,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:20:16.492943+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,5e1e0b8ae0444d3a8e5bce77593d5e75,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:21:14.862430+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,92db4c4a47284080b8d979c606730f11,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:22:13.656263+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,82bc622d7fab4fa398a0c4db35f530e0,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:23:13.088649+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,05a0b83258a14cb9b4b03959fe346b7d,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:24:12.472616+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,ace7a75bc0cd42959ad20e99c412b240,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:25:13.450749+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,ccbb231f0c284c0fa4080669f5ff423a,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:26:11.889870+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,500d0ceaece54b218bbde9a5ba10d642,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:27:11.213419+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,d30b28c622a24ade99ba794fb30b85c3,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:28:10.062451+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,bfa4299f3a0840adb5bd115481c98fd5,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:29:10.481534+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,c4e36beac74a4610b6281cdfe3f6b716,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:30:15.744006+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,5a754e1ac19e47e8945b63000e234fde,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:31:12.835986+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,faf40793860f43d1bbdd2c597e4a5c77,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-30T19:32:13.527937+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,14fb1cad83b043bfbc1799ab71218965,AAPL,SELL,1538,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
